state,data_source,has_placer_data,match_score,match_type,match_details,regulator_name,regulator_address,regulator_city,regulator_zip,regulator_county,placer_name,placer_address,placer_city,placer_zip,latitude,longitude,visits,sq_ft,visits_per_sq_ft,chain_name,chain_id,dispensary_id,census_state_fips,census_county_fips,census_tract_fips,census_geoid,census_tract_name,total_population,median_age,median_household_income,per_capita_income,total_pop_25_plus,bachelors_degree,masters_degree,professional_degree,doctorate_degree,pop_1mi,pop_3mi,pop_5mi,pop_10mi,pop_20mi,pct_bachelor_plus,population_density,census_tract_error,census_data_complete,census_api_error,census_collection_date
FL,regulator_with_placer,True,94.0,fuzzy,addr:90|city:100|zip:100,Green Dragon,1712 Del Prado Boulevard S,Cape Coral,33990,Lee,Sunnyside,1897 Del Prado Blvd S,Cape Coral,33990.0,26.617691040039062,-81.9405517578125,104846.0,3727.168740913376,28.130199432373047,Sunnyside,61ed699b873a701e0aea037b,FL_0065,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Curaleaf,35388 US Hwy 19 N,Palm Harbor,34684,Pinellas,Curaleaf,35388 US Hwy 19 N,Palm Harbor,34684.0,28.093107223510746,-82.74050903320312,104531.0,5380.81819137757,19.426599502563477,Curaleaf,60a391b56b7a694c7c956ebe,FL_0066,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,96.4,fuzzy,addr:94|city:100|zip:100,Trulieve,2647 E Irlo Bronson Memorial Highway,Kissimmee,34744,Osceola,Trulieve,2647 E Irlo Bronson Memorial Hwy,Kissimmee,34744.0,28.269182205200195,-81.33493041992188,103956.0,4474.112213007042,23.23500061035156,Trulieve,600018e779364106f1345643,FL_0067,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Trulieve,2670 W US Hwy 90,Lake City,32055,Columbia,Trulieve,2670 W US Hwy 90,Lake City,32055.0,30.17914772033691,-82.67618560791016,103242.0,3070.558472995602,33.623199462890625,Trulieve,600018e779364106f1345643,FL_0068,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,98.0,exact,addr:100|city:92|zip:100,Ayr Cannabis Dispensary,21529 Village Lakes Shopping Center Drive,Land O’ Lakes,34639,Pasco,AYR Cannabis Dispensary,21529 Village Lakes Shopping Center Dr,Land O' Lakes,34639.0,28.190526962280273,-82.45973205566406,102675.0,4457.366736325696,23.034900665283203,Ayr Wellness,61aca58b2812db3a0e8bd64e,FL_0069,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,89.8,fuzzy,addr:83|city:100|zip:100,Trulieve,2102 S Ridgewood Avenue,Edgewater,32141,Volusia,Trulieve,2102 S Ridgewood Ave Suite 5,Edgewater,32141.0,28.966947555541992,-80.89320373535156,101931.0,1366.9793730923725,74.56659698486328,Trulieve,600018e779364106f1345643,FL_0070,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,91.0,fuzzy,addr:85|city:100|zip:100,Trulieve,102 N 6th Avenue,Jacksonville Beach,32250,Duval,Trulieve,102 6th Ave N,Jacksonville Beach,32250.0,30.29454040527344,-81.39144134521484,101806.0,2298.093388875532,44.300201416015625,Trulieve,600018e779364106f1345643,FL_0071,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Curaleaf,1420 Palm Bay Road NE,Palm Bay,32905,Brevard,Curaleaf,1420 Palm Bay Rd NE,Palm Bay,32905.0,28.034706115722656,-80.63019561767578,101735.0,6348.7160708986885,16.024499893188477,Curaleaf,60a391b56b7a694c7c956ebe,FL_0072,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,88.6,fuzzy,addr:81|city:100|zip:100,Trulieve,17950 US Hwy 441,Summerfield,34491,Marion,Trulieve,17950 US-441,Summerfield,34491.0,28.96039581298828,-81.96672821044922,101711.0,5701.576910337047,17.839099884033203,Trulieve,600018e779364106f1345643,FL_0073,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Trulieve,1527 NW 6th Street,Gainesville,32601,Alachua,Trulieve,1527 NW 6th St,Gainesville,32601.0,29.666278839111328,-82.3305892944336,101491.0,3154.4807664490268,32.17359924316406,Trulieve,600018e779364106f1345643,FL_0074,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Ayr Cannabis Dispensary,7720 Turkey Lake Road,Orlando,32819,Orange,AYR Cannabis Dispensary,7720 Turkey Lake Rd,Orlando,32819.0,28.452836990356445,-81.47808074951172,101430.0,5020.988731544076,20.201200485229492,Ayr Wellness,61aca58b2812db3a0e8bd64e,FL_0075,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,85.6,fuzzy,addr:76|city:100|zip:100,Trulieve,10095 Beach Boulevard,Jacksonville,32246,Duval,Trulieve,10095 Beach Blvd Suite 450,Jacksonville,32246.0,30.287368774414062,-81.55155181884766,100171.0,3682.4324043401816,27.20240020751953,Trulieve,600018e779364106f1345643,FL_0076,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,66.8,fuzzy,addr:100|city:27|zip:0,Trulieve,15140 Jog Road,Delray Beach,33446,Palm Beach,Trulieve,15140 Jog Road,Villages of Oriole,33437.0,26.451248168945312,-80.14585876464844,100166.0,4222.120102480564,23.72410011291504,Trulieve,600018e779364106f1345643,FL_0077,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Trulieve,106 W North Boulevard,Leesburg,34748,Lake,Trulieve,106 W N Blvd,Leesburg,34748.0,28.81739044189453,-81.87579345703125,100160.0,5909.737466224163,16.948299407958984,Trulieve,600018e779364106f1345643,FL_0078,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,93.4,fuzzy,addr:89|city:100|zip:100,Trulieve,3119 N Davis Highway,Pensacola,32503,Escambia,Trulieve,3119 N Davis Hwy,Pensacola,32503.0,30.44671630859375,-87.21585083007812,99661.0,7980.222033195366,12.488499641418455,Trulieve,600018e779364106f1345643,FL_0079,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,97.0,fuzzy,addr:95|city:100|zip:100,Trulieve,1068 SE Port Saint Lucie Boulevard,Port Saint Lucie,34952,Saint Lucie,Trulieve,1068 SE Port St Lucie Blvd,Port Saint Lucie,34952.0,27.27098846435547,-80.31819152832031,99584.0,3427.997111355107,29.050199508666992,Trulieve,600018e779364106f1345643,FL_0080,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,86.8,fuzzy,addr:78|city:100|zip:100,Ayr Cannabis Dispensary,2356 Commercial Way Service Road,Spring Hill,34606,Hernando,Ayr Cannabis Dispensary,2356 Commercial Way,Spring Hill,34606.0,28.46661376953125,-82.62006378173828,99383.0,7209.869277231051,13.784299850463867,Ayr Wellness,61aca58b2812db3a0e8bd64e,FL_0081,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Curaleaf,495 Blanding Boulevard,Orange Park,32073,Clay,Curaleaf,495 Blanding Blvd,Orange Park,32073.0,30.15725326538086,-81.74687957763672,98894.0,4051.9036813452,24.40679931640625,Curaleaf,60a391b56b7a694c7c956ebe,FL_0082,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,85.0,fuzzy,addr:100|city:100|zip:0,Trulieve,4544 N Orange Blossom Trail,Orlando,32804,Orange,Trulieve,4544 North Orange Blossom Trail,Orlando,33763.0,28.596622467041016,-81.41679382324219,98840.0,5243.918809493018,18.848499298095703,Trulieve,600018e779364106f1345643,FL_0083,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Ayr Cannabis Dispensary,4656 Tamiami Trail,Port Charlotte,33980,Charlotte,AYR Cannabis Dispensary,4656 Tamiami Trail,Port Charlotte,33980.0,26.96088600158691,-82.0691909790039,98727.0,3252.5737990304874,30.353500366210938,Ayr Wellness,61aca58b2812db3a0e8bd64e,FL_0084,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Curaleaf,6899 N University Drive,Tamarac,33321,Broward,Curaleaf,6899 North University Drive,Tamarac,33321.0,26.20777702331543,-80.25298309326172,98381.0,3866.0987387653167,25.447099685668945,Curaleaf,60a391b56b7a694c7c956ebe,FL_0085,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,85.6,fuzzy,addr:76|city:100|zip:100,Cookies Florida,2961 N Dale Mabry Highway,Tampa,33607,Hillsborough,Cookies Dispensary,2961 N Dale Mabry Hwy Unit 102,Tampa,33607.0,27.965761184692383,-82.5050048828125,98231.0,4054.073047465353,24.230199813842773,Cookies Dispensary,64d39f6b7ca74a06fd94e33d,FL_0086,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Trulieve,4740 W State Road 46,Sanford,32771,Seminole,Trulieve,4740 W State Rd 46,Sanford,32771.0,28.81197738647461,-81.3360366821289,97751.0,3859.4960082392663,25.32740020751953,Trulieve,600018e779364106f1345643,FL_0087,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,97.0,fuzzy,addr:95|city:100|zip:100,Trulieve,8625 Citrus Park Drive,Tampa,33625,Hillsborough,Trulieve,8627 Citrus Park Dr,Tampa,33625.0,28.066007614135746,-82.58116912841797,97547.0,3771.010914556419,25.867599487304688,Trulieve,600018e779364106f1345643,FL_0088,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Trulieve,1280 S Broad Street,Brooksville,34601,Hernando,Trulieve,1280 S Broad St,Brooksville,34601.0,28.541086196899418,-82.40495300292969,97037.0,5005.751992423777,19.385099411010746,Trulieve,600018e779364106f1345643,FL_0089,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,86.8,fuzzy,addr:78|city:100|zip:100,Trulieve,820 W State Road 434,Longwood,32750,Seminole,Trulieve,820 W State Rd 434 Unit 1020,Longwood,32750.0,28.697423934936523,-81.35910034179688,96721.0,2679.853383819834,36.09189987182617,Trulieve,600018e779364106f1345643,FL_0090,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,FLUENT,103 SW 3rd Place,Cape Coral,33991,Lee,FLUENT Cannabis Care,103 SW 3rd Pl,Cape Coral,33991.0,26.64887046813965,-81.98086547851562,96637.0,3570.2357846068876,27.067399978637695,FLUENT Cannabis Care,61ed5ba8873a7018afea0377,FL_0091,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Trulieve,17704 Aprile Drive,Land O' Lakes,34638,Pasco,Trulieve,17704 Aprile Dr,Land O' Lakes,34638.0,28.195220947265625,-82.52332305908203,96059.0,3876.691875829365,24.778600692749023,Trulieve,600018e779364106f1345643,FL_0092,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Trulieve,2916 E Busch Boulevard,Tampa,33612,Hillsborough,Trulieve,2916 E Busch Blvd,Tampa,33612.0,28.033058166503903,-82.42662048339844,95983.0,2443.6336559026377,39.27880096435547,Trulieve,600018e779364106f1345643,FL_0093,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,85.0,fuzzy,addr:100|city:100|zip:0,Trulieve,1927 SW College Road,Ocala,34471,Marion,Trulieve,1927 SW College Rd,Ocala,34474.0,29.175678253173828,-82.15828704833984,95948.0,7742.550026519385,12.39229965209961,Trulieve,600018e779364106f1345643,FL_0094,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Trulieve,2500 Deer Creek Commerce Lane,Davenport,33837,Polk,Trulieve,2500 Deer Creek Commerce Ln,Davenport,33837.0,28.22170066833496,-81.64266967773438,95839.0,4286.832560594617,22.356599807739254,Trulieve,600018e779364106f1345643,FL_0095,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,93.4,fuzzy,addr:89|city:100|zip:100,Trulieve,6600 S Kanner Highway,Stuart,34997,Martin,Trulieve,6600 S Kanner Hwy,Stuart,34997.0,27.124269485473633,-80.25305938720703,95765.0,6404.700249505329,14.952300071716309,Trulieve,600018e779364106f1345643,FL_0096,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Trulieve,275 NE US Hwy 19,Crystal River,34429,Citrus,Trulieve,275 NE US Hwy 19,Crystal River,34429.0,28.8970890045166,-82.58511352539062,95049.0,3705.108522030998,25.653499603271484,Trulieve,600018e779364106f1345643,FL_0097,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,90.5,exact,addr:100|city:62|zip:100,Curaleaf,16685 NW 2nd Avenue,North Miami,33169,Miami-Dade,Curaleaf,16685 NW 2nd Ave,Miami,33169.0,25.927471160888672,-80.20411682128906,94772.0,2620.3274142663436,36.167999267578125,Curaleaf,60a391b56b7a694c7c956ebe,FL_0098,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Trulieve,6722 14th Street W,Bradenton,34207,Manatee,Trulieve,6722 14th St W,Bradenton,34207.0,27.421390533447266,-82.57597351074219,94421.0,4050.282589694401,23.31220054626465,Trulieve,600018e779364106f1345643,FL_0099,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,85.0,fuzzy,addr:100|city:100|zip:0,Curaleaf,610 Lake Minnie Drive,Sanford,32771,Seminole,Curaleaf,610 Lake Minnie Dr,Sanford,32773.0,28.7510929107666,-81.29096221923828,94359.0,5033.312024336706,18.74690055847168,Curaleaf,60a391b56b7a694c7c956ebe,FL_0100,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,97.0,fuzzy,addr:95|city:100|zip:100,Jungle Boys,1299 S Military Trail,Deerfield Beach,33442,Broward,Jungle Boys,1299 S Military Trl,Deerfield Beach,33442.0,26.30138397216797,-80.1330795288086,93767.0,5835.5637168574385,16.068199157714844,Jungle Boys,64c412fc7284183da26680b9,FL_0101,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Curaleaf,3540 Northlake Boulevard,West Palm Beach,33403,Palm Beach,Curaleaf,3540 Northlake Blvd,West Palm Beach,33403.0,26.808067321777344,-80.09042358398438,93555.0,6193.849590130606,15.104499816894531,Curaleaf,60a391b56b7a694c7c956ebe,FL_0102,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Trulieve,2058 US Hwy 27 N,Sebring,33870,Highlands,Trulieve,2058 US Hwy 27 N,Sebring,33870.0,27.50159072875977,-81.48966979980469,93389.0,3511.6567828176535,26.5939998626709,Trulieve,600018e779364106f1345643,FL_0103,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,97.0,fuzzy,addr:95|city:100|zip:100,Trulieve,9910 Upper Alafia Court,Riverview,33578,Hillsborough,Trulieve,9912 Upper Alafia Ct,Riverview,33578.0,27.855016708374023,-82.342041015625,92740.0,4090.2553831824503,22.67340087890625,Trulieve,600018e779364106f1345643,FL_0104,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,82.6,fuzzy,addr:96|city:100|zip:0,Trulieve,2121 W Orange Blossom Trail,Apopka,33823,Orange,Trulieve,2121 W Orange Blossom Trl,Apopka,32712.0,28.690244674682617,-81.54464721679688,92734.0,3963.059354201443,23.399599075317383,Trulieve,600018e779364106f1345643,FL_0105,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,94.0,fuzzy,addr:90|city:100|zip:100,Curaleaf,1900 US Hwy 27 S,Clermont,34711,Lake,Curaleaf,1900 S Hwy 27,Clermont,34711.0,28.542613983154297,-81.74217224121094,92622.0,3068.4574163934726,30.185199737548828,Curaleaf,60a391b56b7a694c7c956ebe,FL_0106,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,91.0,fuzzy,addr:85|city:100|zip:100,Trulieve,1417 SW 40th Terrace,Fort Lauderdale,33317,Broward,Trulieve,1417 Southwest 40th Terrace,Fort Lauderdale,33317.0,26.101783752441406,-80.20183563232422,92414.0,2540.688850828427,36.37360000610352,Trulieve,600018e779364106f1345643,FL_0107,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,95.8,fuzzy,addr:93|city:100|zip:100,Trulieve,700 E Merritt Island Causeway,Merritt Island,32952,Brevard,Trulieve,700 E Merritt Island Cswy,Merritt Island,32952.0,28.357938766479492,-80.68878936767578,91797.0,5847.314982053683,15.699000358581545,Trulieve,600018e779364106f1345643,FL_0108,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Trulieve,6259 Beach Boulevard,Jacksonville,32216,Duval,Trulieve,6259 Beach Boulevard,Jacksonville,32216.0,30.291648864746097,-81.59744262695312,91643.0,3094.8136334741826,29.611799240112305,Trulieve,600018e779364106f1345643,FL_0109,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,92.8,fuzzy,addr:88|city:100|zip:100,MUV,5999 US Hwy 41 N,Apollo Beach,33572,Hillsborough,MUV Dispensary,5999 N U.S. Hwy 41,Apollo Beach,33572.0,27.763229370117188,-82.3954086303711,91465.0,1812.767513804235,50.45600128173828,MUV Dispensary,61ed5a32850f00528249a419,FL_0110,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,97.0,fuzzy,addr:95|city:100|zip:100,Jungle Boys,28751 S Tamiami Trail,Bonita Springs,34134,-,Jungle Boys,28751 S Tamiami Trl,Bonita Springs,34134.0,26.31912422180176,-81.80472564697266,91206.0,6955.387827630548,13.11299991607666,Jungle Boys,64c412fc7284183da26680b9,FL_0111,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Cookies Florida,1401 SE Village Green Drive,Port St. Lucie,34952,St. Lucie,Cookies Dispensary,1401 Se Village Green Dr,Port St. Lucie,34952.0,27.305904388427734,-80.3079833984375,90838.0,2189.368576578869,41.490501403808594,Cookies Dispensary,64d39f6b7ca74a06fd94e33d,FL_0112,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Trulieve,27437 Wesley Chapel Boulevard,Wesley Chapel,33544,Pasco,Trulieve,27437 Wesley Chapel Blvd,Wesley Chapel,33544.0,28.23887634277344,-82.3619384765625,90576.0,4074.14584488326,22.23189926147461,Trulieve,600018e779364106f1345643,FL_0113,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,MUV,6661 Taft Street,Hollywood,33024,Broward,MUV Dispensary,6661 Taft St,Hollywood,33024.0,26.024940490722656,-80.22235870361328,90276.0,6576.623847568845,13.726799964904783,MUV Dispensary,61ed5a32850f00528249a419,FL_0114,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Curaleaf,6361 103rd Street,Jacksonville,32210,Duval,Curaleaf,6361 103Rd Street,Jacksonville,32210.0,30.248802185058594,-81.74661254882812,89679.0,4031.8395552026777,22.242700576782227,Curaleaf,60a391b56b7a694c7c956ebe,FL_0115,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,96.8,exact,addr:100|city:87|zip:100,Sunnyside*,7510 US Hwy 1,Port St. Lucie,34952,St. Lucie,Sunnyside,7510 US Hwy 1,Port Saint Lucie,34952.0,27.32911491394043,-80.32173919677734,89503.0,3963.37864212152,22.582500457763672,Sunnyside,61ed699b873a701e0aea037b,FL_0116,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Trulieve,4940 Babcock Street NE,Palm Bay,32905,Brevard,Trulieve,4940 Babcock St NE,Palm Bay,32905.0,28.027999877929688,-80.62255096435547,89366.0,1591.263583920568,56.160400390625,Trulieve,600018e779364106f1345643,FL_0117,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,96.4,fuzzy,addr:94|city:100|zip:100,Trulieve,4808 Manatee Avenue W,Bradenton,34209,Manatee,Trulieve,4804 Manatee Ave W,Bradenton,34209.0,27.49607276916504,-82.60952758789062,88950.0,2122.6431907663596,41.90530014038086,Trulieve,600018e779364106f1345643,FL_0118,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,94.0,fuzzy,addr:90|city:100|zip:100,Cookies Florida,1509 E Fletcher Ave,Tampa,33612,Hillsborough,Cookies Dispensary,1509 E Fletcher Ave #105,Tampa,33612.0,28.06883430480957,-82.4424819946289,88897.0,2537.637751080198,35.03139877319336,Cookies Dispensary,64d39f6b7ca74a06fd94e33d,FL_0119,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,FLUENT,4825 US Hwy 98 N,Lakeland,33809,Polk,FLUENT Cannabis Care,4825 US Hwy 98 N,Lakeland,33809.0,28.104095458984375,-81.97309112548828,88438.0,3440.7657878501077,25.70299911499023,FLUENT Cannabis Care,61ed5ba8873a7018afea0377,FL_0120,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,94.0,fuzzy,addr:90|city:100|zip:100,Sunburn,2949 N Federal Highway,Fort Lauderdale,33306,Broward,Sunburn Cannabis,2949 N Federal Hwy,Fort Lauderdale,33306.0,26.164897918701172,-80.11622619628906,88433.0,4674.517965912903,18.918100357055664,Sunburn Cannabis,64d2a23184b2d019c221dc00,FL_0121,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,85.0,fuzzy,addr:100|city:100|zip:0,FLUENT,1406 N University Drive,Coral Springs,33701,Broward,FLUENT Cannabis Care,1406 N University Dr,Coral Springs,33071.0,26.2482967376709,-80.25398254394531,88230.0,4035.06830482999,21.865800857543945,FLUENT Cannabis Care,61ed5ba8873a7018afea0377,FL_0122,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Sunburn,11190 San Jose Boulevard,Jacksonville,32223,Duval,Sunburn Cannabis,11190 San Jose Blvd,Jacksonville,32223.0,30.172021865844727,-81.62964630126953,87604.0,6032.128724004759,14.522899627685549,Sunburn Cannabis,64d2a23184b2d019c221dc00,FL_0123,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,MUV,2494 Enterprise Road,Orange City,32763,Volusia,MUV Dispensary,2494 Enterprise Rd,Orange City,32763.0,28.91925048828125,-81.29698181152344,87451.0,5334.134437912338,16.39459991455078,MUV Dispensary,61ed5a32850f00528249a419,FL_0124,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,100.0,exact,addr:100|city:100|zip:100,Trulieve,9952 Hutchison Boulevard,Panama City Beach,32407,Bay,Trulieve,9952 Hutchison Boulevard,Panama City Beach,32407.0,30.179908752441406,-85.80070495605469,87285.0,3881.817779900297,22.485599517822266,Trulieve,600018e779364106f1345643,FL_0125,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,80.2,fuzzy,addr:92|city:100|zip:0,Trulieve,749 3rd Street NW,Winter Haven,33881,Polk,Trulieve,749 3rd St SW,Winter Haven,33880.0,28.013912200927734,-81.73155975341797,86519.0,4383.638853870599,19.736799240112305,Trulieve,600018e779364106f1345643,FL_0126,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
FL,regulator_with_placer,True,93.4,fuzzy,addr:89|city:100|zip:100,Ayr Cannabis Dispensary,1321 SE 47th Terrace,Cape Coral,33904,Lee,AYR Cannabis Dispensary Cape Coral,1321 Se 47th Ter,Cape Coral,33904.0,26.563980102539062,-81.94790649414062,86281.0,7641.098968717267,11.29170036315918,Ayr Wellness,61aca58b2812db3a0e8bd64e,FL_0127,,,,,,,,,,,,,,,,,,,,,,,,,2025-10-22
